expr;mon_ru;mon_lu;mon_rd;mon_ld;quant;cons_l;cons_r;compl
lambda a, b: len(b) != len(a[:6]);0.006151747289778298;0.006151747289778298;0.0;0.7903600870956318;1.0;0.6984519822208675;0.8568624260366093;2843.179412071644
lambda a, b: len(b) != len(a[:7]);0.007091179276003112;0.007091179276003112;0.0;0.41580976276177284;1.0;0.7118162142470625;0.7560624923518247;2736.3547520805128
lambda a, b: len(b) != len(a[:8]);0.008282581753867202;0.008282581753867202;0.0;0.08490124339428329;1.0;0.7042757209594417;0.7076264835858039;2152.9277628981813
lambda a, b: len(b) != len(a[:9]);0.008498542173033807;0.008498542173033807;0.0;0.004898878961079545;1.0;0.701306027121448;0.7013366219911544;1481.8497706462038
lambda a, b: len(b) != len(set(a).difference(b));0.01319166369982494;0.3957759704325352;0.0;0.7764450322453496;1.0;0.8320771147128012;0.7175375303576181;884.7273122342399
lambda a, b: len(a[:1]) != len(b[:1]);0.3277628185896856;0.3277628185896856;1.0;1.0;1.0;0.9021309285170512;0.9021309285170512;282.12666613042325
lambda a, b: len(a[:1]) != len(set(a).intersection(b));0.0007643152403756792;0.004973930161228046;0.004973930161228046;0.004207803721164027;1.0;1.0;0.9993041551459256;651.9043353304925
lambda a, b: len(a[:1]) != len(set(a).difference(b));0.004973930161228046;0.8163001946010459;0.0007643152403756792;0.44681479974671146;1.0;1.0;0.7687508077911203;654.643429176419
lambda a, b: len(a[:1]) != len(set(b).difference(a));0.8148187123148698;0.0034465825789402604;0.44747385619774627;0.0;1.0;0.7688640861399347;0.9999139681292503;520.4278307260234
lambda a, b: len(b[:1]) != len(set(a).intersection(b));0.004973930161228046;0.0007643152403756792;0.004207803721164027;0.004973930161228046;1.0;0.9993041551459256;1.0;651.9043353304925
lambda a, b: len(b[:1]) != len(set(a).difference(b));0.0034465825789402604;0.8148187123148698;0.0;0.44747385619774627;1.0;0.9999139681292503;0.7688640861399347;550.5578630312143
lambda a, b: len(b[:1]) != len(set(b).difference(a));0.8163001946010459;0.004973930161228046;0.44681479974671146;0.0007643152403756792;1.0;0.7687508077911203;1.0;632.7306784090075
lambda a, b: len(a[:2]) != len(b[:2]);0.2261410100819261;0.2261410100819261;0.990028111249579;0.990028111249579;1.0;0.8937955659796885;0.8937955659796883;969.6392214579595
lambda a, b: len(a[:2]) != len(set(a).intersection(b));0.00033418680189556405;0.007709110655145346;0.007709110655145346;0.005525597266990978;1.0;1.0;0.9975896731145071;999.7692537631503
lambda a, b: len(a[:2]) != len(set(a).difference(b));0.007709110655145346;0.6593832410397114;0.00033418680189556405;0.46658157117087506;1.0;1.0;0.6927044228813637;1032.6383799142677
lambda a, b: len(a[:2]) != len(set(b).difference(a));0.6559989722160959;0.004740455127377086;0.468860717764484;0.0;1.0;0.6926321311212487;0.9994075168555486;682.0343676356833
lambda a, b: len(b[:2]) != len(set(a).intersection(b));0.007709110655145346;0.00033418680189556405;0.005525597266990978;0.007709110655145346;1.0;0.9975896731145071;1.0;1007.9865353009297
lambda a, b: len(b[:2]) != len(set(a).difference(b));0.004740455127377086;0.6559989722160959;0.0;0.468860717764484;1.0;0.9994075168555486;0.6926321311212487;706.6862122490213
lambda a, b: len(b[:2]) != len(set(b).difference(a));0.6593832410397114;0.007709110655145346;0.46658157117087506;0.00033418680189556405;1.0;0.6927044228813637;1.0;986.0737845335182
lambda a, b: len(a[:3]) != len(b[:3]);0.14699021899775955;0.14699021899775955;0.9883988137398488;0.9883988137398488;1.0;0.8881791171599429;0.8881791171599429;1887.2356598433166
lambda a, b: len(a[:3]) != len(set(a).intersection(b));0.0002585926016902551;0.014575912859613682;0.014575912859613682;0.008565898440836661;1.0;1.0;0.9936484409960972;1243.5486060506034
lambda a, b: len(a[:3]) != len(set(a).difference(b));0.014575912859613682;0.5383604470957772;0.0002585926016902551;0.5005755176356825;1.0;1.0;0.6443536105683768;1279.156826047647
lambda a, b: len(a[:3]) != len(set(b).difference(a));0.5308870888194424;0.007069504305820762;0.5083540178566766;0.0;1.0;0.6436237252045833;0.9966322543865506;791.5981214727409
lambda a, b: len(b[:3]) != len(set(a).intersection(b));0.014575912859613682;0.0002585926016902551;0.008565898440836661;0.014575912859613682;1.0;0.9936484409960972;1.0;1251.7658875883828
lambda a, b: len(b[:3]) != len(set(a).difference(b));0.007069504305820762;0.5308870888194424;0.0;0.5083540178566766;1.0;0.9966322543865506;0.6436237252045833;810.7717783942261
lambda a, b: len(b[:3]) != len(set(b).difference(a));0.5383604470957772;0.014575912859613682;0.5005755176356825;0.0002585926016902551;1.0;0.6443536105683769;1.0;1238.0704183587504
lambda a, b: len(a[:4]) != len(b[:4]);0.08129326873753573;0.08129326873753573;0.9817336956079781;0.9817336956079781;1.0;0.8797814589424746;0.8797814589424748;2843.179412071644
lambda a, b: len(a[:4]) != len(set(a).intersection(b));0.0003241411419714346;0.03357987074406399;0.03357987074406399;0.015065625281190376;1.0;1.0;0.985681112769518;1380.5032983469255
lambda a, b: len(a[:4]) != len(set(a).difference(b));0.03357987074406399;0.4630858701797289;0.0003241411419714346;0.5486854292616792;1.0;1.0;0.6558140076345048;1418.8506121898954
lambda a, b: len(a[:4]) != len(set(b).difference(a));0.44571214254703084;0.010722785133371326;0.5790014939167083;0.0;1.0;0.6549184917028796;0.9777637361764178;868.2927491586813
lambda a, b: len(b[:4]) != len(set(a).intersection(b));0.03357987074406399;0.0003241411419714346;0.015065625281190376;0.03357987074406399;1.0;0.985681112769518;1.0;1388.7205798847046
lambda a, b: len(b[:4]) != len(set(a).difference(b));0.010722785133371326;0.44571214254703084;0.0;0.5790014939167083;1.0;0.9777637361764178;0.6549184917028796;879.249124542387
lambda a, b: len(b[:4]) != len(set(b).difference(a));0.4630858701797289;0.03357987074406399;0.5486854292616792;0.0003241411419714346;1.0;0.655814007634505;1.0;1377.7642045009989
lambda a, b: len(a[:5]) != len(b[:5]);0.02294929827950709;0.02294929827950709;0.9586370141510611;0.9586370141510611;1.0;0.8674756710835991;0.8674756710835986;3558.0829058584445
lambda a, b: len(a[:5]) != len(set(a).intersection(b));0.000588594822117483;0.08983566613317295;0.08983566613317295;0.027422449722605435;1.0;1.0;0.9695346713943518;1405.1551429602634
lambda a, b: len(a[:5]) != len(set(a).difference(b));0.08983566613317295;0.4337196432476875;0.000588594822117483;0.574961341057601;1.0;1.0;0.7091954166040748;1451.7197383410128
lambda a, b: len(b[:5]) != len(set(a).intersection(b));0.08983566613317295;0.000588594822117483;0.027422449722605435;0.08983566613317295;1.0;0.9695346713943518;1.0;1407.8942368061898
lambda a, b: len(b[:5]) != len(set(b).difference(a));0.4337196432476875;0.08983566613317295;0.574961341057601;0.000588594822117483;1.0;0.7091954166040748;1.0;1418.8506121898954
lambda a, b: len(a[:6]) != len(b[:6]);0.002000057731221694;0.002000057731221694;0.861318576222492;0.861318576222492;1.0;0.8437895803439248;0.8437895803439247;3664.907565849576
lambda a, b: len(a[:6]) != len(set(a).intersection(b));0.0013117422836881332;0.2526598356329035;0.2526598356329035;0.04371391675484437;1.0;1.0;0.9357704065470058;1342.1559845039553
lambda a, b: len(a[:6]) != len(set(a).difference(b));0.2526598356329035;0.4874932803220531;0.0013117422836881332;0.49916941468352605;1.0;1.0;0.7892287653952724;1388.7205798847046
lambda a, b: len(b[:6]) != len(set(a).intersection(b));0.2526598356329035;0.0013117422836881332;0.04371391675484437;0.2526598356329035;1.0;0.9357704065470058;1.0;1344.8950783498817
lambda a, b: len(b[:6]) != len(set(b).difference(a));0.4874932803220531;0.2526598356329035;0.49916941468352605;0.0013117422836881332;1.0;0.7892287653952723;1.0;1361.3296414254403
lambda a, b: len(a[:7]) != len(b[:7]);0.0048623721149343435;0.0048623721149343435;0.5193869684025882;0.5193869684025882;1.0;0.7789315536864527;0.7789315536864527;3248.5653012687567
lambda a, b: len(a[:7]) != len(set(a).intersection(b));0.002645382455324863;0.5919002569577545;0.5919002569577545;0.04398263451452489;1.0;1.0;0.8828302070281653;1166.8539783646631
lambda a, b: len(a[:7]) != len(set(a).difference(b));0.5919002569577545;0.6922028173018161;0.002645382455324863;0.26721334712335554;1.0;1.0;0.8962797176614115;1213.4185737454125
lambda a, b: len(b[:7]) != len(set(a).intersection(b));0.5919002569577545;0.002645382455324863;0.04398263451452489;0.5919002569577545;1.0;0.8828302070281653;1.0;1164.1148845187365
lambda a, b: len(b[:7]) != len(set(b).difference(a));0.6922028173018161;0.5919002569577545;0.26721334712335554;0.002645382455324863;1.0;0.8962797176614115;1.0;1196.984010669854
lambda a, b: len(a[:8]) != len(b[:8]);0.007941048198037204;0.007941048198037204;0.10679812328487659;0.10679812328487659;1.0;0.7129064197207581;0.7129064197207581;2435.0544290286043
lambda a, b: len(a[:8]) != len(set(a).intersection(b));0.0036273494828894526;0.8957804249595198;0.8957804249595198;0.020005202772890085;1.0;1.0;0.8466612818711179;881.9882183883134
lambda a, b: len(a[:8]) != len(set(a).difference(b));0.8957804249595198;0.9135933149680875;0.0036273494828894526;0.06598349981353724;1.0;1.0;0.9752999520755756;934.0310014609158
lambda a, b: len(b[:8]) != len(set(a).intersection(b));0.8957804249595198;0.0036273494828894526;0.020005202772890085;0.8957804249595198;1.0;0.8466612818711179;1.0;879.249124542387
lambda a, b: len(b[:8]) != len(set(b).difference(a));0.9135933149680875;0.8957804249595198;0.06598349981353724;0.0036273494828894526;1.0;0.9752999520755756;1.0;925.8137199231365
lambda a, b: len(a[:9]) != len(b[:9]);0.008490781674294734;0.008490781674294734;0.0054284478989650164;0.0054284478989650164;1.0;0.7014810638894753;0.7014810638894753;1599.6308060210404
lambda a, b: len(a[:9]) != len(set(a).intersection(b));0.0038565302756703446;0.9896922489599981;0.9896922489599981;0.004242451960331128;1.0;1.0;0.8382438846689325;523.1669245719498
lambda a, b: len(a[:9]) != len(set(a).difference(b));0.9896922489599981;0.9906259234064853;0.0038565302756703446;0.007717952569838649;1.0;1.0;0.9976303845087662;564.2533322608465
lambda a, b: len(b[:9]) != len(set(a).intersection(b));0.9896922489599981;0.0038565302756703446;0.004242451960331128;0.9896922489599981;1.0;0.8382438846689325;1.0;514.9496430341705
lambda a, b: len(b[:9]) != len(set(b).difference(a));0.9906259234064853;0.9896922489599981;0.007717952569838649;0.0038565302756703446;1.0;0.9976303845087662;1.0;558.7751445689936
lambda a, b: len(set(a).intersection(b)) != len(set(a).difference(b));0.00048467291540388313;0.00048467291540388313;0.00048467291540388313;0.01226270380704142;1.0;1.0;0.7011876711407212;1388.7205798847046
lambda a, b: len(set(a).intersection(b)) != len(set(b).difference(a));0.00048467291540388313;0.00048467291540388313;0.01226270380704142;0.00048467291540388313;1.0;0.7011876711407212;1.0;1355.8514537335875
lambda a, b: len(set(a).intersection(b)) != 1;0.0;0.0;0.004212888357814637;0.004212888357814637;1.0;1.0;1.0;591.6442707201109
lambda a, b: len(set(a).union(b)) != 1;1.0;1.0;0.0;0.0;1.0;0.7379019359625341;0.7379019359625341;49.30368922667591
lambda a, b: len(set(a).difference(b)) != 1;0.004212888357814637;0.8148326250869652;0.0;0.4474138663186671;1.0;1.0;0.7687808343929035;561.51423841492
lambda a, b: len(set(b).difference(a)) != 1;0.8148326250869652;0.004212888357814637;0.4474138663186671;0.0;1.0;0.7687808343929035;1.0;531.3842061097292
lambda a, b: len(set(a).intersection(b)) != 2;0.0;0.0;0.0055480983783209314;0.0055480983783209314;1.0;1.0;1.0;731.3380568623593
lambda a, b: len(set(a).union(b)) != 2;0.6307453223154847;0.6307453223154847;0.0;0.0;1.0;0.7168166953702126;0.7168166953702126;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 2;0.0055480983783209314;0.65584330448901;0.0;0.46875974261995;1.0;1.0;0.6924752089776649;703.9471184030949
lambda a, b: len(set(b).difference(a)) != 2;0.65584330448901;0.0055480983783209314;0.46875974261995;0.0;1.0;0.6924752089776649;1.0;676.5561799438304
lambda a, b: len(set(a).intersection(b)) != 3;0.0;0.0;0.00866938900542158;0.00866938900542158;1.0;1.0;1.0;813.5108722401525
lambda a, b: len(set(a).union(b)) != 3;0.6264086348651647;0.6264086348651647;0.0;0.0;1.0;0.6943008756858187;0.6943008756858187;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 3;0.00866938900542158;0.5303699050989441;0.0;0.5076949412068366;1.0;1.0;0.6427488087396547;791.5981214727409
lambda a, b: len(set(b).difference(a)) != 3;0.5303699050989441;0.00866938900542158;0.5076949412068366;0.0;1.0;0.6427488087396547;1.0;769.6853707053294
lambda a, b: len(set(a).intersection(b)) != 4;0.0;0.0;0.0155974486110666;0.0155974486110666;1.0;1.0;1.0;843.6409045453433
lambda a, b: len(set(a).union(b)) != 4;0.620884774498085;0.620884774498085;0.0;0.0;1.0;0.6684233792662044;0.6684233792662044;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 4;0.0155974486110666;0.4429395311937344;0.0;0.5718972697676863;1.0;1.0;0.6491239709573797;827.2063414697847
lambda a, b: len(set(b).difference(a)) != 4;0.4429395311937344;0.0155974486110666;0.5718972697676863;0.0;1.0;0.6491239709573797;1.0;810.7717783942261
lambda a, b: len(set(a).intersection(b)) != 5;0.0;0.0;0.030429195366787565;0.030429195366787565;1.0;1.0;1.0;821.7281537779318
lambda a, b: len(set(a).union(b)) != 5;0.6136158405706389;0.6136158405706389;0.0;0.0;1.0;0.6375895725476828;0.6375895725476828;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 5;0.030429195366787565;0.37585193439812403;0.0;0.6506819955545957;1.0;1.0;0.6869864575890174;813.5108722401525
lambda a, b: len(set(b).difference(a)) != 5;0.37585193439812403;0.030429195366787565;0.6506819955545957;0.0;1.0;0.6869864575890174;1.0;805.2935907023732
lambda a, b: len(set(a).intersection(b)) != 6;0.0;0.0;0.06091417647108521;0.06091417647108521;1.0;1.0;1.0;753.2508076297709
lambda a, b: len(set(a).union(b)) != 6;0.6036404702055644;0.6036404702055644;0.0;0.0;1.0;0.5999473293687745;0.5999473293687745;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 6;0.06091417647108521;0.31163257234580766;0.0;0.7302663067221842;1.0;1.0;0.7253724503453232;750.5117137838444
lambda a, b: len(set(b).difference(a)) != 6;0.31163257234580766;0.06091417647108521;0.7302663067221842;0.0;1.0;0.7253724503453232;1.0;747.772619937918
lambda a, b: len(set(a).intersection(b)) != 7;0.0;0.0;0.12202146694851224;0.12202146694851224;1.0;1.0;1.0;627.2524907171545
lambda a, b: len(set(a).union(b)) != 7;0.5891586643276838;0.5891586643276838;0.0;0.0;1.0;0.55300647337831;0.55300647337831;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 7;0.12202146694851224;0.24248556770263419;0.0;0.8045580791353709;1.0;1.0;0.7538985673241716;629.9915845630811
lambda a, b: len(set(b).difference(a)) != 7;0.24248556770263419;0.12202146694851224;0.8045580791353709;0.0;1.0;0.7538985673241716;1.0;632.7306784090075
lambda a, b: len(set(a).intersection(b)) != 8;0.0;0.0;0.24343069707800236;0.24343069707800236;1.0;1.0;1.0;449.21139073193604
lambda a, b: len(set(a).union(b)) != 8;0.5663441868435534;0.5663441868435534;0.0;0.0;1.0;0.4934295866392686;0.4934295866392686;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 8;0.24343069707800236;0.16682346186311803;0.0;0.872937163954589;1.0;1.0;0.770989799847974;460.1677661156418
lambda a, b: len(set(b).difference(a)) != 8;0.16682346186311803;0.24343069707800236;0.872937163954589;0.0;1.0;0.770989799847974;1.0;471.12414149934756
lambda a, b: len(set(a).intersection(b)) != 9;0.0;0.0;0.4860138067372519;0.4860138067372519;1.0;1.0;1.0;230.0838830578209
lambda a, b: len(set(a).union(b)) != 9;0.524885861930797;0.524885861930797;0.0;0.0;1.0;0.4192451125501828;0.4192451125501828;65.73825230223454
lambda a, b: len(set(a).difference(b)) != 9;0.4860138067372519;0.08555133347806354;0.0;0.9368708457690141;1.0;1.0;0.7750719150908735;246.51844613337954
lambda a, b: len(set(b).difference(a)) != 9;0.08555133347806354;0.4860138067372519;0.9368708457690141;0.0;1.0;0.7750719150908735;1.0;262.95300920893817
lambda a, b: len(set(a).union(b)) != 10;0.4125855052295787;0.4125855052295787;1.0;1.0;1.0;0.5166863522622964;0.5166863522622964;49.30368922667591
lambda a, b: len(a) >= len(b[:2]);0.659816005457029;1.0;1.0;0.0;1.0;0.9898120115609295;0.7975088716419451;465.64595380749466
lambda a, b: len(a) >= len(b[:3]);0.676266563666682;1.0;1.0;0.0;1.0;0.9890981906267717;0.79801441758486;698.468930711242
lambda a, b: len(a) >= len(b[:4]);0.6060379080464147;1.0;1.0;0.0;1.0;0.9844192443853103;0.8002521856873857;1062.7684122194585
lambda a, b: len(a) >= len(b[:5]);0.42163118099524943;1.0;1.0;0.0;1.0;0.969365142095101;0.8114009136449997;1572.2398675617762
lambda a, b: len(a) >= len(b[:6]);0.1603187574064695;1.0;1.0;0.0;1.0;0.9303008990065451;0.8424526612416888;2306.317018270062
lambda a, b: len(a) >= len(b[:7]);0.09585492383861849;1.0;1.0;0.0;1.0;0.8871040807010816;0.8736249862843829;2456.967179796016
lambda a, b: len(a) >= len(b[:8]);0.08277655308631493;1.0;1.0;0.0;1.0;0.8722979945446466;0.8835663398110084;2029.6685398314914
lambda a, b: len(a) >= len(b[:9]);0.081511226776105;1.0;1.0;0.0;1.0;0.8710907037163903;0.8843511625457839;1454.4588321869392
lambda a, b: len(a) >= len(set(b).difference(a));0.5311968866391067;1.0;1.0;0.0;1.0;0.8961935292498314;0.8813655096397053;764.2071830134765
lambda a, b: len(b) >= len(a[:2]);1.0;0.659816005457029;0.0;1.0;1.0;0.7975088716419451;0.9898120115609295;443.73320304008314
lambda a, b: len(b) >= len(a[:3]);1.0;0.676266563666682;0.0;1.0;1.0;0.79801441758486;0.9890981906267717;682.0343676356833
lambda a, b: len(b) >= len(a[:4]);1.0;0.6060379080464147;0.0;1.0;1.0;0.800252185687386;0.9844192443853103;1043.5947552979733
lambda a, b: len(b) >= len(a[:5]);1.0;0.42163118099524943;0.0;1.0;1.0;0.8114009136449993;0.969365142095101;1561.2834921780704
lambda a, b: len(b) >= len(a[:6]);1.0;0.1603187574064695;0.0;1.0;1.0;0.8424526612416883;0.9303008990065451;2295.360642886356
lambda a, b: len(b) >= len(a[:7]);1.0;0.09585492383861849;0.0;1.0;1.0;0.8736249862843826;0.8871040807010813;2440.5326167204576
lambda a, b: len(b) >= len(a[:8]);1.0;0.08277655308631493;0.0;1.0;1.0;0.8835663398110081;0.8722979945446465;2026.929445985565
lambda a, b: len(b) >= len(a[:9]);1.0;0.081511226776105;0.0;1.0;1.0;0.8843511625457836;0.8710907037163902;1454.4588321869392
lambda a, b: len(b) >= len(set(a).difference(b));1.0;0.5311968866391067;0.0;1.0;1.0;0.8813655096397053;0.8961935292498314;755.9899014756973
